,station,date,prcp,tobs,nulls
10772,USC00519523,2013-06-18,0.0,76,False
10773,USC00519523,2013-06-19,0.0,76,False
10774,USC00519523,2013-06-20,0.07,72,False
10775,USC00519523,2013-06-21,0.32,73,False
10776,USC00519523,2013-06-22,0.13,74,False
10777,USC00519523,2013-06-23,0.08,74,False
10778,USC00519523,2013-06-24,0.01,75,False
10779,USC00519523,2013-06-25,0.18,73,False
10780,USC00519523,2013-06-26,0.42,73,False
10781,USC00519523,2013-06-27,0.02,76,False
10782,USC00519523,2013-06-29,0.05,73,False
10783,USC00519523,2013-06-30,0.0,79,False
10784,USC00519523,2013-07-01,0.0,75,False
10785,USC00519523,2013-07-02,0.16,73,False
10786,USC00519523,2013-07-03,0.0,76,False
10787,USC00519523,2013-07-04,0.0,78,False
10788,USC00519523,2013-07-05,0.0,71,False
10789,USC00519523,2013-07-06,0.0,73,False
10790,USC00519523,2013-07-07,0.0,77,False
10791,USC00519523,2013-07-08,0.02,77,False
10792,USC00519523,2013-07-09,0.0,78,False
10793,USC00519523,2013-07-10,0.07,77,False
10794,USC00519523,2013-07-11,0.06,76,False
10795,USC00519523,2013-07-12,0.02,76,False
10796,USC00519523,2013-07-13,0.0,76,False
10797,USC00519523,2013-07-14,0.0,81,False
10798,USC00519523,2013-07-15,0.0,76,False
10799,USC00519523,2013-07-16,0.0,78,False
10800,USC00519523,2013-07-17,0.0,77,False
10801,USC00519523,2013-07-18,0.0,76,False
10802,USC00519523,2013-07-19,0.0,78,False
10803,USC00519523,2013-07-20,0.0,79,False
10804,USC00519523,2013-07-21,0.0,79,False
10805,USC00519523,2013-07-22,0.2,75,False
10806,USC00519523,2013-07-23,0.2,74,False
10807,USC00519523,2013-07-24,0.01,77,False
10808,USC00519523,2013-07-25,0.0,81,False
10809,USC00519523,2013-07-26,0.0,79,False
10810,USC00519523,2013-07-28,0.1,73,True
10811,USC00519523,2013-07-29,0.2,77,False
10812,USC00519523,2013-07-30,0.27,79,False
10813,USC00519523,2013-07-31,0.08,78,False
10814,USC00519523,2013-08-01,0.15,77,False
10815,USC00519523,2013-08-02,0.04,76,False
10816,USC00519523,2013-08-03,0.0,77,False
10817,USC00519523,2013-08-04,0.0,79,False
10818,USC00519523,2013-08-05,0.0,77,False
10819,USC00519523,2013-08-06,0.0,77,False
10820,USC00519523,2013-08-07,0.0,76,False
10821,USC00519523,2013-08-08,0.0,77,False
10822,USC00519523,2013-08-09,0.0,76,False
10823,USC00519523,2013-08-10,1.67,73,False
10824,USC00519523,2013-08-11,0.42,82,False
10825,USC00519523,2013-08-12,0.01,77,False
10826,USC00519523,2013-08-13,0.0,77,False
10827,USC00519523,2013-08-14,0.05,77,False
10828,USC00519523,2013-08-15,0.0,76,False
10829,USC00519523,2013-08-16,0.05,77,False
10830,USC00519523,2013-08-17,0.0,79,False
10831,USC00519523,2013-08-18,0.0,82,False
10832,USC00519523,2013-08-19,0.0,73,False
10833,USC00519523,2013-08-20,0.0,73,False
10834,USC00519523,2013-08-21,0.43,73,False
10835,USC00519523,2013-08-22,0.0,78,False
10836,USC00519523,2013-08-23,0.0,74,False
10837,USC00519523,2013-08-24,0.05,78,False
10838,USC00519523,2013-08-25,0.0,80,False
10839,USC00519523,2013-08-26,0.0,78,False
10840,USC00519523,2013-08-27,0.0,77,False
10841,USC00519523,2013-08-28,0.0,74,False
10842,USC00519523,2013-08-29,0.19,72,False
10843,USC00519523,2013-08-31,0.14,79,True
10844,USC00519523,2013-09-01,0.09,78,False
10845,USC00519523,2013-09-02,0.0,79,False
10846,USC00519523,2013-09-03,0.05,75,False
10847,USC00519523,2013-09-04,0.04,71,False
10848,USC00519523,2013-09-05,0.0,68,False
10849,USC00519523,2013-09-06,0.0,79,False
10850,USC00519523,2013-09-07,0.53,78,False
10851,USC00519523,2013-09-09,0.265,77,True
10852,USC00519523,2013-09-10,0.0,77,False
10853,USC00519523,2013-09-11,0.25,76,False
10854,USC00519523,2013-09-12,0.05,76,False
10855,USC00519523,2013-09-13,0.32,76,False
10856,USC00519523,2013-09-14,0.09,81,False
10857,USC00519523,2013-09-15,0.15,78,False
10858,USC00519523,2013-09-16,0.02,78,False
10859,USC00519523,2013-09-17,0.07,76,False
10860,USC00519523,2013-09-18,0.06,78,False
10861,USC00519523,2013-09-19,0.04,78,False
10862,USC00519523,2013-09-20,0.0,78,False
10863,USC00519523,2013-09-22,0.0,82,True
10864,USC00519523,2013-09-23,0.0,81,False
10865,USC00519523,2013-09-25,0.245,77,True
10866,USC00519523,2013-09-26,0.49,78,False
10867,USC00519523,2013-09-27,0.02,78,False
10868,USC00519523,2013-09-28,0.0,78,False
10869,USC00519523,2013-09-29,0.07,79,False
10870,USC00519523,2013-09-30,0.13,78,False
10871,USC00519523,2013-10-01,0.0,78,False
10872,USC00519523,2013-10-02,0.0,77,False
10873,USC00519523,2013-10-03,0.0,76,False
10874,USC00519523,2013-10-04,0.0,77,False
10875,USC00519523,2013-10-06,0.0,78,True
10876,USC00519523,2013-10-07,0.0,77,False
10877,USC00519523,2013-10-08,0.0,77,False
10878,USC00519523,2013-10-09,0.0,78,False
10879,USC00519523,2013-10-10,0.07,78,False
10880,USC00519523,2013-10-11,0.0,75,False
10881,USC00519523,2013-10-12,0.06,76,False
10882,USC00519523,2013-10-13,0.0,72,False
10883,USC00519523,2013-10-14,0.68,74,False
10884,USC00519523,2013-10-15,0.0,74,False
10885,USC00519523,2013-10-16,0.0,75,False
10886,USC00519523,2013-10-17,0.0,78,False
10887,USC00519523,2013-10-18,0.05,69,False
10888,USC00519523,2013-10-19,0.0,66,False
10889,USC00519523,2013-10-20,0.01,69,False
10890,USC00519523,2013-10-21,0.0,68,False
10891,USC00519523,2013-10-22,0.0,74,False
10892,USC00519523,2013-10-23,0.0,81,False
10893,USC00519523,2013-10-24,0.11,73,False
10894,USC00519523,2013-10-25,0.0,76,False
10895,USC00519523,2013-10-26,0.0,79,False
10896,USC00519523,2013-10-28,0.0,73,True
10897,USC00519523,2013-10-29,0.0,76,False
10898,USC00519523,2013-10-30,0.0,76,False
10899,USC00519523,2013-10-31,0.0,74,False
10900,USC00519523,2013-11-01,0.0,76,False
10901,USC00519523,2013-11-02,0.07,75,False
10902,USC00519523,2013-11-03,0.0,78,False
10903,USC00519523,2013-11-04,0.0,82,False
10904,USC00519523,2013-11-05,0.0,74,False
10905,USC00519523,2013-11-06,0.05,73,False
10906,USC00519523,2013-11-07,0.2,74,False
10907,USC00519523,2013-11-08,0.02,74,False
10908,USC00519523,2013-11-09,0.04,74,False
10909,USC00519523,2013-11-10,4.76,73,False
10910,USC00519523,2013-11-11,0.03,76,False
10911,USC00519523,2013-11-12,0.24,62,False
10912,USC00519523,2013-11-13,0.0,64,False
10913,USC00519523,2013-11-14,0.05,72,False
10914,USC00519523,2013-11-15,0.78,73,False
10915,USC00519523,2013-11-17,0.52,76,True
10916,USC00519523,2013-11-20,0.26,68,True
10917,USC00519523,2013-11-21,0.0,70,False
10918,USC00519523,2013-11-22,0.0,71,False
10919,USC00519523,2013-11-23,0.0,76,False
10920,USC00519523,2013-11-24,0.0,70,False
10921,USC00519523,2013-11-25,0.0,73,False
10922,USC00519523,2013-11-26,0.0,74,False
10923,USC00519523,2013-11-27,0.0,73,False
10924,USC00519523,2013-11-28,0.0,73,False
10925,USC00519523,2013-11-29,0.0,73,False
10926,USC00519523,2013-11-30,0.38,78,False
10927,USC00519523,2013-12-01,0.09,76,False
10928,USC00519523,2013-12-02,2.25,68,False
10929,USC00519523,2013-12-03,0.09,79,False
10930,USC00519523,2013-12-04,0.0,69,False
10931,USC00519523,2013-12-05,0.0,64,False
10932,USC00519523,2013-12-06,0.0,70,False
10933,USC00519523,2013-12-07,0.0,69,False
10934,USC00519523,2013-12-08,0.0,73,False
10935,USC00519523,2013-12-09,0.0,70,False
10936,USC00519523,2013-12-10,0.03,74,False
10937,USC00519523,2013-12-11,0.0,76,False
10938,USC00519523,2013-12-12,0.02,76,False
10939,USC00519523,2013-12-13,0.02,69,False
10940,USC00519523,2013-12-14,0.0,73,False
10941,USC00519523,2013-12-15,0.1,73,False
10942,USC00519523,2013-12-16,0.88,65,False
10943,USC00519523,2013-12-17,0.0,70,False
10944,USC00519523,2013-12-18,0.0,72,False
10945,USC00519523,2013-12-19,0.35,72,False
10946,USC00519523,2013-12-20,0.01,75,False
10947,USC00519523,2013-12-21,0.0,74,False
10948,USC00519523,2013-12-22,0.01,69,False
10949,USC00519523,2013-12-23,0.08,73,False
10950,USC00519523,2013-12-24,0.04,75,False
10951,USC00519523,2013-12-25,0.0,76,False
10952,USC00519523,2013-12-26,0.0,74,False
10953,USC00519523,2013-12-27,0.0,73,False
10954,USC00519523,2013-12-28,0.06,74,False
10955,USC00519523,2013-12-29,0.16,71,False
10956,USC00519523,2013-12-30,0.01,72,False
10957,USC00519523,2013-12-31,0.17,73,False
10958,USC00519523,2014-01-01,0.01,75,False
10959,USC00519523,2014-01-02,0.15,75,False
10960,USC00519523,2014-01-03,0.92,68,False
10961,USC00519523,2014-01-04,0.0,70,False
10962,USC00519523,2014-01-05,0.0,69,False
10963,USC00519523,2014-01-06,0.23,68,False
10964,USC00519523,2014-01-07,0.0,71,False
10965,USC00519523,2014-01-08,0.0,71,False
10966,USC00519523,2014-01-09,0.12,70,False
10967,USC00519523,2014-01-10,0.01,72,False
10968,USC00519523,2014-01-11,0.0,75,False
10969,USC00519523,2014-01-12,0.0,68,False
10970,USC00519523,2014-01-13,0.0,66,False
10971,USC00519523,2014-01-14,0.44,75,False
10972,USC00519523,2014-01-15,0.28,72,False
10973,USC00519523,2014-01-16,0.3,65,False
10974,USC00519523,2014-01-17,0.15,66,False
10975,USC00519523,2014-01-18,0.13,65,False
10976,USC00519523,2014-01-19,0.0,70,False
10977,USC00519523,2014-01-20,0.17,72,False
10978,USC00519523,2014-01-21,0.0,72,False
10979,USC00519523,2014-01-22,0.31,69,False
10980,USC00519523,2014-01-24,0.155,58,True
10981,USC00519523,2014-01-25,0.0,72,False
10982,USC00519523,2014-01-27,0.22,67,True
10983,USC00519523,2014-01-28,0.44,69,False
10984,USC00519523,2014-01-29,0.21,69,False
10985,USC00519523,2014-01-30,0.08,65,False
10986,USC00519523,2014-01-31,0.0,65,False
10987,USC00519523,2014-02-01,0.95,74,False
10988,USC00519523,2014-02-02,0.57,69,False
10989,USC00519523,2014-02-03,0.02,70,False
10990,USC00519523,2014-02-04,1.48,67,False
10991,USC00519523,2014-02-05,0.55,75,False
10992,USC00519523,2014-02-06,0.15,74,False
10993,USC00519523,2014-02-07,0.17,70,False
10994,USC00519523,2014-02-08,1.81,68,False
10995,USC00519523,2014-02-09,0.44,74,False
10996,USC00519523,2014-02-10,0.03,68,False
10997,USC00519523,2014-02-11,0.0,65,False
10998,USC00519523,2014-02-12,0.05,71,False
10999,USC00519523,2014-02-13,0.0,65,False
11000,USC00519523,2014-02-14,0.0,73,False
11001,USC00519523,2014-02-15,0.4,73,False
11002,USC00519523,2014-02-16,0.03,72,False
11003,USC00519523,2014-02-17,0.33,74,False
11004,USC00519523,2014-02-18,0.14,71,False
11005,USC00519523,2014-02-19,0.0,69,False
11006,USC00519523,2014-02-20,0.0,71,False
11007,USC00519523,2014-02-21,0.34,68,False
11008,USC00519523,2014-02-22,0.0,72,False
11009,USC00519523,2014-02-23,0.0,69,False
11010,USC00519523,2014-02-24,0.0,72,False
11011,USC00519523,2014-02-25,0.05,67,False
11012,USC00519523,2014-02-26,0.14,62,False
11013,USC00519523,2014-02-27,0.13,68,False
11014,USC00519523,2014-02-28,0.21,73,False
11015,USC00519523,2014-03-01,0.24,72,False
11016,USC00519523,2014-03-03,0.135,62,True
11017,USC00519523,2014-03-04,0.03,66,False
11018,USC00519523,2014-03-05,0.0,63,False
11019,USC00519523,2014-03-06,0.0,62,False
11020,USC00519523,2014-03-07,0.33,69,False
11021,USC00519523,2014-03-08,0.91,67,False
11022,USC00519523,2014-03-09,0.44,72,False
11023,USC00519523,2014-03-10,0.03,73,False
11024,USC00519523,2014-03-11,0.0,71,False
11025,USC00519523,2014-03-12,0.0,71,False
11026,USC00519523,2014-03-13,0.0,73,False
11027,USC00519523,2014-03-14,0.0,73,False
11028,USC00519523,2014-03-15,0.58,69,False
11029,USC00519523,2014-03-16,0.08,69,False
11030,USC00519523,2014-03-17,0.03,67,False
11031,USC00519523,2014-03-18,0.03,69,False
11032,USC00519523,2014-03-19,0.0,70,False
11033,USC00519523,2014-03-20,0.0,76,False
11034,USC00519523,2014-03-21,0.0,72,False
11035,USC00519523,2014-03-22,0.03,70,False
11036,USC00519523,2014-03-23,0.0,72,False
11037,USC00519523,2014-03-24,0.0,73,False
11038,USC00519523,2014-03-25,0.11,70,False
11039,USC00519523,2014-03-26,0.41,77,False
11040,USC00519523,2014-03-27,0.18,69,False
11041,USC00519523,2014-03-28,0.0,73,False
11042,USC00519523,2014-03-29,0.95,74,False
11043,USC00519523,2014-03-30,0.37,76,False
11044,USC00519523,2014-03-31,0.07,73,False
11045,USC00519523,2014-04-01,0.0,75,False
11046,USC00519523,2014-04-02,0.02,74,False
11047,USC00519523,2014-04-03,0.1,76,False
11048,USC00519523,2014-04-04,0.0,77,False
11049,USC00519523,2014-04-05,0.0,74,False
11050,USC00519523,2014-04-06,0.0,67,False
11051,USC00519523,2014-04-07,0.2,70,False
11052,USC00519523,2014-04-08,0.23,70,False
11053,USC00519523,2014-04-10,0.12000000000000001,71,True
11054,USC00519523,2014-04-11,0.01,68,False
11055,USC00519523,2014-04-12,0.17,71,False
11056,USC00519523,2014-04-13,0.01,73,False
11057,USC00519523,2014-04-14,0.02,73,False
11058,USC00519523,2014-04-15,0.05,72,False
11059,USC00519523,2014-04-16,0.15,73,False
11060,USC00519523,2014-04-17,0.0,74,False
11061,USC00519523,2014-04-18,0.0,75,False
11062,USC00519523,2014-04-19,0.09,75,False
11063,USC00519523,2014-04-20,0.0,73,False
11064,USC00519523,2014-04-21,0.21,73,False
11065,USC00519523,2014-04-22,0.13,74,False
11066,USC00519523,2014-04-24,0.065,74,True
11067,USC00519523,2014-04-25,0.0,73,False
11068,USC00519523,2014-04-26,0.0,74,False
11069,USC00519523,2014-04-27,0.3,76,False
11070,USC00519523,2014-04-28,0.04,71,False
11071,USC00519523,2014-04-29,0.0,72,False
11072,USC00519523,2014-05-01,0.0,73,False
11073,USC00519523,2014-05-02,0.09,73,False
11074,USC00519523,2014-05-03,0.03,71,False
11075,USC00519523,2014-05-04,0.0,77,False
11076,USC00519523,2014-05-06,0.0,76,True
11077,USC00519523,2014-05-09,0.0,69,True
11078,USC00519523,2014-05-10,0.0,75,False
11079,USC00519523,2014-05-11,0.0,77,False
11080,USC00519523,2014-05-12,0.55,74,False
11081,USC00519523,2014-05-13,0.0,73,False
11082,USC00519523,2014-05-14,0.0,75,False
11083,USC00519523,2014-05-15,0.0,79,False
11084,USC00519523,2014-05-16,0.34,73,False
11085,USC00519523,2014-05-17,0.0,79,False
11086,USC00519523,2014-05-18,0.0,72,False
11087,USC00519523,2014-05-19,0.0,75,False
11088,USC00519523,2014-05-20,0.01,73,False
11089,USC00519523,2014-05-21,0.0,73,False
11090,USC00519523,2014-05-22,0.0,76,False
11091,USC00519523,2014-05-23,0.0,76,False
11092,USC00519523,2014-05-24,0.14,77,False
11093,USC00519523,2014-05-25,0.45,73,False
11094,USC00519523,2014-05-26,0.01,74,False
11095,USC00519523,2014-05-28,0.005,75,True
11096,USC00519523,2014-05-29,0.0,76,False
11097,USC00519523,2014-05-30,0.07,76,False
11098,USC00519523,2014-05-31,0.0,77,False
11099,USC00519523,2014-06-01,0.0,78,False
11100,USC00519523,2014-06-02,0.1,76,False
11101,USC00519523,2014-06-04,0.05,76,True
11102,USC00519523,2014-06-05,0.0,76,False
11103,USC00519523,2014-06-06,0.0,77,False
11104,USC00519523,2014-06-07,0.0,79,False
11105,USC00519523,2014-06-08,0.0,80,False
11106,USC00519523,2014-06-09,0.0,78,False
11107,USC00519523,2014-06-10,0.0,76,False
11108,USC00519523,2014-06-11,0.13,78,False
11109,USC00519523,2014-06-12,0.0,78,False
11110,USC00519523,2014-06-13,0.0,77,False
11111,USC00519523,2014-06-14,0.0,79,False
11112,USC00519523,2014-06-15,0.0,79,False
11113,USC00519523,2014-06-16,0.0,75,False
11114,USC00519523,2014-06-18,0.0,76,True
11115,USC00519523,2014-06-19,0.0,77,False
11116,USC00519523,2014-06-20,0.51,74,False
11117,USC00519523,2014-06-21,0.0,77,False
11118,USC00519523,2014-06-22,0.01,76,False
11119,USC00519523,2014-06-23,0.23,76,False
11120,USC00519523,2014-06-24,0.01,75,False
11121,USC00519523,2014-06-25,0.07,74,False
11122,USC00519523,2014-06-26,0.1,79,False
11123,USC00519523,2014-06-28,0.055,76,True
11124,USC00519523,2014-06-29,0.01,74,False
11125,USC00519523,2014-06-30,0.07,76,False
11126,USC00519523,2014-07-01,0.0,79,False
11127,USC00519523,2014-07-02,0.0,82,False
11128,USC00519523,2014-07-03,0.1,76,False
11129,USC00519523,2014-07-04,0.0,80,False
11130,USC00519523,2014-07-05,0.05,74,False
11131,USC00519523,2014-07-06,0.07,77,False
11132,USC00519523,2014-07-07,0.1,77,False
11133,USC00519523,2014-07-08,0.0,77,False
11134,USC00519523,2014-07-09,0.07,74,False
11135,USC00519523,2014-07-10,0.0,81,False
11136,USC00519523,2014-07-11,0.0,81,False
11137,USC00519523,2014-07-12,0.0,81,False
11138,USC00519523,2014-07-13,0.06,81,False
11139,USC00519523,2014-07-14,0.0,80,False
11140,USC00519523,2014-07-15,0.0,77,False
11141,USC00519523,2014-07-16,0.1,76,False
11142,USC00519523,2014-07-17,0.0,77,False
11143,USC00519523,2014-07-18,0.0,78,False
11144,USC00519523,2014-07-19,0.0,78,False
11145,USC00519523,2014-07-20,5.54,76,False
11146,USC00519523,2014-07-21,0.07,79,False
11147,USC00519523,2014-07-22,0.41,78,False
11148,USC00519523,2014-07-23,0.0,78,False
11149,USC00519523,2014-07-24,0.0,80,False
11150,USC00519523,2014-07-27,0.0,83,True
11151,USC00519523,2014-07-28,0.0,78,False
11152,USC00519523,2014-07-31,0.0,80,True
11153,USC00519523,2014-08-01,0.0,83,False
11154,USC00519523,2014-08-02,0.0,81,False
11155,USC00519523,2014-08-03,0.0,80,False
11156,USC00519523,2014-08-04,0.0,80,False
11157,USC00519523,2014-08-05,0.0,78,False
11158,USC00519523,2014-08-06,0.36,78,False
11159,USC00519523,2014-08-08,0.24,82,True
11160,USC00519523,2014-08-09,0.12,81,False
11161,USC00519523,2014-08-11,0.06,76,True
11162,USC00519523,2014-08-12,0.0,76,False
11163,USC00519523,2014-08-13,0.27,76,False
11164,USC00519523,2014-08-14,0.0,80,False
11165,USC00519523,2014-08-15,0.0,80,False
11166,USC00519523,2014-08-16,0.15,82,False
11167,USC00519523,2014-08-17,0.05,75,False
11168,USC00519523,2014-08-18,0.01,81,False
11169,USC00519523,2014-08-19,0.0,81,False
11170,USC00519523,2014-08-20,0.0,77,False
11171,USC00519523,2014-08-21,0.17,80,False
11172,USC00519523,2014-08-22,0.02,77,False
11173,USC00519523,2014-08-24,0.01,75,True
11174,USC00519523,2014-08-25,0.0,78,False
11175,USC00519523,2014-08-26,0.19,75,False
11176,USC00519523,2014-08-27,0.02,80,False
11177,USC00519523,2014-08-28,0.03,80,False
11178,USC00519523,2014-08-29,0.0,78,False
11179,USC00519523,2014-08-30,0.17,76,False
11180,USC00519523,2014-08-31,0.0,79,False
11181,USC00519523,2014-09-01,0.0,80,False
11182,USC00519523,2014-09-02,0.39,79,False
11183,USC00519523,2014-09-03,0.0,82,False
11184,USC00519523,2014-09-04,0.04,74,False
11185,USC00519523,2014-09-05,0.09,76,False
11186,USC00519523,2014-09-06,0.22,77,False
11187,USC00519523,2014-09-07,0.0,80,False
11188,USC00519523,2014-09-08,0.0,78,False
11189,USC00519523,2014-09-09,0.0,78,False
11190,USC00519523,2014-09-10,0.0,79,False
11191,USC00519523,2014-09-11,0.0,81,False
11192,USC00519523,2014-09-12,0.0,80,False
11193,USC00519523,2014-09-13,0.0,78,False
11194,USC00519523,2014-09-14,0.0,80,False
11195,USC00519523,2014-09-15,0.3,76,False
11196,USC00519523,2014-09-16,0.0,76,False
11197,USC00519523,2014-09-17,0.19,76,False
11198,USC00519523,2014-09-18,0.39,75,False
11199,USC00519523,2014-09-21,0.2866666666666667,79,True
11200,USC00519523,2014-09-24,0.18333333333333335,76,True
11201,USC00519523,2014-09-25,0.08,79,False
11202,USC00519523,2014-09-26,0.17,81,False
11203,USC00519523,2014-09-27,0.08,79,False
11204,USC00519523,2014-09-28,0.0,82,False
11205,USC00519523,2014-09-29,0.36,76,False
11206,USC00519523,2014-09-30,0.04,73,False
11207,USC00519523,2014-10-01,0.87,75,False
11208,USC00519523,2014-10-02,0.02,75,False
11209,USC00519523,2014-10-03,0.0,80,False
11210,USC00519523,2014-10-04,0.0,79,False
11211,USC00519523,2014-10-05,0.26,71,False
11212,USC00519523,2014-10-06,0.2,73,False
11213,USC00519523,2014-10-07,0.0,74,False
11214,USC00519523,2014-10-08,0.04,75,False
11215,USC00519523,2014-10-10,0.02,78,True
11216,USC00519523,2014-10-11,0.0,81,False
11217,USC00519523,2014-10-12,0.0,79,False
11218,USC00519523,2014-10-13,0.0,81,False
11219,USC00519523,2014-10-14,0.0,79,False
11220,USC00519523,2014-10-15,0.0,79,False
11221,USC00519523,2014-10-16,0.0,79,False
11222,USC00519523,2014-10-17,0.04,77,False
11223,USC00519523,2014-10-18,0.1,81,False
11224,USC00519523,2014-10-19,2.61,77,False
11225,USC00519523,2014-10-20,1.38,79,False
11226,USC00519523,2014-10-21,0.0,80,False
11227,USC00519523,2014-10-22,0.04,78,False
11228,USC00519523,2014-10-23,0.6,82,False
11229,USC00519523,2014-10-24,0.03,79,False
11230,USC00519523,2014-10-27,0.015,77,True
11231,USC00519523,2014-10-28,0.0,77,False
11232,USC00519523,2014-10-29,0.1,77,False
11233,USC00519523,2014-10-30,0.0,77,False
11234,USC00519523,2014-10-31,0.0,75,False
11235,USC00519523,2014-11-01,0.09,79,False
11236,USC00519523,2014-11-02,0.05,78,False
11237,USC00519523,2014-11-03,0.01,78,False
11238,USC00519523,2014-11-04,0.0,77,False
11239,USC00519523,2014-11-05,0.07,76,False
11240,USC00519523,2014-11-07,0.48500000000000004,76,True
11241,USC00519523,2014-11-08,0.9,73,False
11242,USC00519523,2014-11-09,0.02,71,False
11243,USC00519523,2014-11-10,0.0,65,False
11244,USC00519523,2014-11-11,0.0,75,False
11245,USC00519523,2014-11-12,0.0,67,False
11246,USC00519523,2014-11-13,0.0,74,False
11247,USC00519523,2014-11-14,0.0,70,False
11248,USC00519523,2014-11-15,0.65,76,False
11249,USC00519523,2014-11-16,0.36,73,False
11250,USC00519523,2014-11-17,0.01,75,False
11251,USC00519523,2014-11-20,0.005,75,True
11252,USC00519523,2014-11-21,0.0,76,False
11253,USC00519523,2014-11-22,0.0,74,False
11254,USC00519523,2014-11-23,0.0,69,False
11255,USC00519523,2014-11-24,0.1,71,False
11256,USC00519523,2014-11-26,0.05,75,True
11257,USC00519523,2014-11-27,0.0,74,False
11258,USC00519523,2014-11-28,0.0,75,False
11259,USC00519523,2014-11-29,0.01,75,False
11260,USC00519523,2014-11-30,0.0,75,False
11261,USC00519523,2014-12-01,0.0,72,False
11262,USC00519523,2014-12-02,0.0,72,False
11263,USC00519523,2014-12-03,0.02,73,False
11264,USC00519523,2014-12-04,1.02,72,False
11265,USC00519523,2014-12-05,0.0,75,False
11266,USC00519523,2014-12-06,0.0,76,False
11267,USC00519523,2014-12-07,0.0,67,False
11268,USC00519523,2014-12-08,0.0,69,False
11269,USC00519523,2014-12-09,0.0,70,False
11270,USC00519523,2014-12-10,0.0,75,False
11271,USC00519523,2014-12-11,0.16,74,False
11272,USC00519523,2014-12-12,0.08,71,False
11273,USC00519523,2014-12-13,0.11,74,False
11274,USC00519523,2014-12-14,0.2,71,False
11275,USC00519523,2014-12-15,0.05,72,False
11276,USC00519523,2014-12-16,0.05,74,False
11277,USC00519523,2014-12-17,0.09,75,False
11278,USC00519523,2014-12-18,0.0,73,False
11279,USC00519523,2014-12-19,0.0,75,False
11280,USC00519523,2014-12-20,0.0,76,False
11281,USC00519523,2014-12-22,0.76,68,True
11282,USC00519523,2014-12-23,1.52,71,False
11283,USC00519523,2014-12-24,1.01,68,False
11284,USC00519523,2014-12-25,0.53,66,False
11285,USC00519523,2014-12-26,0.0,63,False
11286,USC00519523,2014-12-27,0.0,62,False
11287,USC00519523,2014-12-28,0.0,67,False
11288,USC00519523,2014-12-29,0.0,68,False
11289,USC00519523,2014-12-30,0.0,63,False
11290,USC00519523,2014-12-31,0.63,56,False
11291,USC00519523,2015-01-01,0.0,65,False
11292,USC00519523,2015-01-02,0.0,68,False
11293,USC00519523,2015-01-03,1.23,69,False
11294,USC00519523,2015-01-04,0.03,72,False
11295,USC00519523,2015-01-05,0.0,61,False
11296,USC00519523,2015-01-06,0.0,68,False
11297,USC00519523,2015-01-07,0.0,69,False
11298,USC00519523,2015-01-08,0.0,67,False
11299,USC00519523,2015-01-09,0.0,69,False
11300,USC00519523,2015-01-10,0.0,74,False
11301,USC00519523,2015-01-11,0.0,72,False
11302,USC00519523,2015-01-12,0.0,64,False
11303,USC00519523,2015-01-13,0.0,65,False
11304,USC00519523,2015-01-14,0.0,67,False
11305,USC00519523,2015-01-15,0.0,74,False
11306,USC00519523,2015-01-16,0.01,74,False
11307,USC00519523,2015-01-17,0.0,74,False
11308,USC00519523,2015-01-18,0.0,67,False
11309,USC00519523,2015-01-19,0.0,69,False
11310,USC00519523,2015-01-20,0.0,64,False
11311,USC00519523,2015-01-21,0.0,65,False
11312,USC00519523,2015-01-22,0.0,64,False
11313,USC00519523,2015-01-23,0.0,73,False
11314,USC00519523,2015-01-24,0.47,72,False
11315,USC00519523,2015-01-25,0.59,67,False
11316,USC00519523,2015-01-26,0.19,71,False
11317,USC00519523,2015-01-27,0.0,72,False
11318,USC00519523,2015-01-28,0.1,69,False
11319,USC00519523,2015-01-29,0.0,73,False
11320,USC00519523,2015-01-30,0.01,63,False
11321,USC00519523,2015-01-31,0.0,66,False
11322,USC00519523,2015-02-01,0.04,66,False
11323,USC00519523,2015-02-02,0.0,76,False
11324,USC00519523,2015-02-04,0.025,74,True
11325,USC00519523,2015-02-05,0.05,70,False
11326,USC00519523,2015-02-06,0.0,67,False
11327,USC00519523,2015-02-07,0.0,69,False
11328,USC00519523,2015-02-08,0.0,69,False
11329,USC00519523,2015-02-09,0.0,72,False
11330,USC00519523,2015-02-10,0.15,71,False
11331,USC00519523,2015-02-11,0.0,64,False
11332,USC00519523,2015-02-12,0.0,62,False
11333,USC00519523,2015-02-13,0.0,74,False
11334,USC00519523,2015-02-14,0.22,74,False
11335,USC00519523,2015-02-15,0.97,67,False
11336,USC00519523,2015-02-16,0.01,69,False
11337,USC00519523,2015-02-17,0.0,69,False
11338,USC00519523,2015-02-18,0.0,71,False
11339,USC00519523,2015-02-20,0.365,69,True
11340,USC00519523,2015-02-21,0.73,73,False
11341,USC00519523,2015-02-22,0.0,75,False
11342,USC00519523,2015-02-23,0.0,73,False
11343,USC00519523,2015-02-24,0.0,74,False
11344,USC00519523,2015-02-25,0.0,73,False
11345,USC00519523,2015-02-26,0.03,71,False
11346,USC00519523,2015-02-27,0.0,72,False
11347,USC00519523,2015-02-28,1.08,71,False
11348,USC00519523,2015-03-01,0.02,72,False
11349,USC00519523,2015-03-02,0.11,72,False
11350,USC00519523,2015-03-03,0.01,73,False
11351,USC00519523,2015-03-04,0.01,72,False
11352,USC00519523,2015-03-05,0.16,71,False
